table_id,molecule,type_name,method,base,benchmark_metric,minao,1e,atom,huckel,vsap,time,inchi,smi,organic,functional_group
2,allyl,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8837753208087571,0.6072935254871096,0.8900047083788007,0.947984806022728,0.8837753208087571,1.1068356037139893,"InChI=1S/C3H5/c1-3-2/h3H,1-2H2
","C=C[CH2]	molecule ""allyl"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Alkene
2,ch2ch,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.870595488337617,0.6366330057253663,0.8762415122744878,0.9421993323882136,0.870595488337617,0.3235011100769043,"InChI=1S/C2H3/c1-2/h1H,2H2
","[CH]=C	molecule ""ch2ch"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Alkene
2,V(NMe2)4,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,,,,,,,"InChI=1S/4C2H6N.V/c4*1-3-2;/h4*1-2H3;/q4*-1;+4
","[V](N(C)C)(N(C)C)(N(C)C)N(C)C	molecule ""V(NMe2)4"" dataset ""Bühl 2006"" charge 0 multiplicity 2
",inorganic,Amine
2,ch3nh,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8765576496842489,0.6186916432986181,0.8813629072629395,0.9594426154704664,0.8765576496842489,0.4383933544158935,"InChI=1S/CH4N/c1-2/h2H,1H3
","C[NH]	molecule ""ch3nh"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,ch2nh2,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8831496133892599,0.638353822974063,0.8881062763597962,0.9617866297924256,0.8831496133892599,0.4637701511383056,"InChI=1S/CH4N/c1-2/h1-2H2
","[CH2]N	molecule ""ch2nh2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Amine
2,cch,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8476849740981245,0.6807331780534045,0.8541853187219649,0.8764271821857633,0.8476849740981245,0.2399942874908447,"InChI=1S/C2H/c1-2/h1H
","[C]#C	molecule ""cch"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Alkyne
2,ch3,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8661955011995526,0.679687070962811,0.8681813190696172,0.9544672516120182,0.8661955011995526,0.2116167545318603,"InChI=1S/CH3/h1H3
","[CH3]	molecule ""ch3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,clo,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.9397144166330692,0.7968243154885178,0.9412492706812812,0.9762168490507426,0.9397144166330692,0.273484468460083,"InChI=1S/ClO/c1-2
","Cl[O]	molecule ""clo"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,h2cn,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8697961140181766,0.6343335272855352,0.8748235581892513,0.9390308956277416,0.8697961140181766,0.3229377269744873,"InChI=1S/CH2N/c1-2/h1H2
","C=[N]	molecule ""h2cn"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,h2ccn,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8788997627998031,0.6335975005568774,0.8857619632211674,0.9304852943778604,0.8788997627998031,0.5724186897277832,"InChI=1S/C2H2N/c1-2-3/h1H2
","[CH2]C#N	molecule ""h2ccn"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Nitrile
2,cf,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.905455870008858,0.7359825213904453,0.9067364237123504,0.927677051713989,0.905455870008858,0.2354154586791992,"InChI=1S/CF/c1-2
","[C]F	molecule ""cf"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,hcnh,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8737614171249991,0.6519414318947536,0.8802009286659422,0.8952914055430253,0.8737614171249991,0.3180046081542969,"InChI=1S/CH2N/c1-2/h1-2H
","[CH]=N	molecule ""hcnh"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,cn,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8458619483125709,0.6930012403165604,0.8528491953142309,0.8507745991141066,0.8458619483125709,0.2654297351837158,"InChI=1S/CN/c1-2
","[C]#N	molecule ""cn"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,ch2-trip,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8335501901455491,0.7263816320044226,0.8346901914357537,0.9599261613563582,0.8335501901455491,0.1925013065338134,"InChI=1S/CH2/h1H2
","[CH2]	molecule ""ch2-trip"" dataset ""non-multireference W4-17"" charge 0 multiplicity 3
",organic,Unknown
2,so,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.9261492265474406,0.8020386978860553,0.9272778438469634,0.989637146359076,0.9261492265474406,0.2681789398193359,"InChI=1S/OS/c1-2
","S=O	molecule ""so"" dataset ""non-multireference W4-17"" charge 0 multiplicity 3
",organic,Unknown
2,h2no,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8927052160378538,0.6783275985362213,0.8965711086576251,0.9523205560349638,0.8927052160378538,0.3093206882476806,"InChI=1S/H2NO/c1-2/h1H2
","N[O]	molecule ""h2no"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Amine
2,nh2,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8556964346463842,0.6353712987042505,0.8588996447532037,0.982971420268475,0.8556964346463842,0.1885819435119629,"InChI=1S/H2N/h1H2
","[NH2]	molecule ""nh2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,hco,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8905466389605355,0.6820733996407882,0.892775899450723,0.9472320406066848,0.8905466389605355,0.265392541885376,"InChI=1S/CHO/c1-2/h1H
","O=[CH]	molecule ""hco"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,n2h,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8725735811283845,0.6238138573857019,0.8792232262292077,0.8826644672396238,0.8725735811283845,0.2523553371429443,"InChI=1S/HN2/c1-2/h1H
","N=[N]	molecule ""n2h"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,t-hooo,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.894056951643209,0.6879692397037503,0.8974942667127496,0.968528120976383,0.894056951643209,0.6571297645568848,"InChI=1S/HO3/c1-3-2/h1H
","[O]OO	molecule ""t-hooo"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,c-hooo,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8965200473906372,0.685345602690596,0.9003801651346863,0.976193015494892,0.8965200473906372,0.5939357280731201,"InChI=1S/HO3/c1-3-2/h1H
","[O]OO	molecule ""c-hooo"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,sif,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.9347517371606248,0.8050129197205128,0.9342351651034144,0.9568631251724332,0.9347517371606248,0.2561371326446533,"InChI=1S/FSi/c1-2
","F[Si]	molecule ""sif"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",inorganic,Unknown
2,hoo,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8928009619006468,0.6874179353163739,0.8956520021980062,0.980375017926016,0.8928009619006468,0.258181095123291,"InChI=1S/HO2/c1-2/h1H
","[O]O	molecule ""hoo"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,oh,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8718014017771,0.7176401608201769,0.871578308977089,0.9193940543173438,0.8718014017771,0.1757514476776123,"InChI=1S/HO/h1H
","[OH]	molecule ""oh"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,no2,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.9045526647368076,0.6783766482130915,0.9095511813029488,0.9278689791942462,0.9045526647368076,0.3222444057464599,"InChI=1S/NO2/c2-1-3
","N(=O)[O]	molecule ""no2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,ssh,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.948022198537383,0.8300359064062705,0.9487357496370644,0.9888347230051552,0.948022198537383,0.3479759693145752,"InChI=1S/HS2/c1-2/h1H
","S[S]	molecule ""ssh"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,s2,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.9470211125534472,0.854809115193926,0.9478493944158576,0.9945346263659384,0.9470211125534472,0.2744576930999756,"InChI=1S/S2/c1-2
","[S][S]	molecule ""s2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 3
",organic,Unknown
2,nh,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8232374122300303,0.7677803023024516,0.8248199705968892,0.989090581910803,0.8232374122300303,0.1795213222503662,"InChI=1S/HN/h1H
","[NH]	molecule ""nh"" dataset ""non-multireference W4-17"" charge 0 multiplicity 3
",organic,Unknown
2,sih,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.9120366819245068,0.849648495561953,0.9124700677022224,0.933805402803162,0.9120366819245068,0.2012600898742675,"InChI=1S/HSi/h1H
","[SiH]	molecule ""sih"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",inorganic,Unknown
2,hs,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.9337695653205884,0.8537002912525143,0.9341368787218997,0.9931210816904952,0.9337695653205884,0.2029852867126464,"InChI=1S/HS/h1H
","[SH]	molecule ""hs"" dataset ""non-multireference W4-17"" charge 0 multiplicity 2
",organic,Unknown
2,o2,     Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-1,f-score,0.8939974732377374,0.7057536545983575,0.897131045780775,0.9927760228534483,0.8939974732377374,0.1873917579650879,"InChI=1S/O2/c1-2
","O=O	molecule ""o2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 3
",organic,Unknown
3,Mn(NO)3CO, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/CO.Mn.3NO/c1-2;;3*1-2
","[Mn]([C][O])([N][O])([N][O])[N][O]	molecule ""Mn(NO)3CO"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,Ni(C5H5)NO, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C5H5.NO.Ni/c1-2-4-5-3-1;1-2;/h1-5H;;
","C1=C[C@@H](C=C1)[Ni][N][O]	molecule ""Ni(C5H5)NO"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Alkene
3,Mn(C5H5)(CO)3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C5H5.3CO.Mn/c1-2-4-5-3-1;3*1-2;/h1-5H;;;;
","[Mn]1([C@H]2[CH][C@@H]1C=C2)([C][O])([C][O])[C][O]	molecule ""Mn(C5H5)(CO)3"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Alkene
3,b2h6, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8943471463659889,0.5040765334184342,0.8885048911455656,0.9317897326195034,0.8943471463659889,49.54088163375855,"InChI=1S/BH4.BH2/h1H4;1H2
","[BH2].[BH4]	molecule ""b2h6"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
3,Fe(C4H4)(CO)3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C4H4.3CO.Fe/c1-2-4-3-1;3*1-2;/h1-4H;;;;
","[Fe]1([C@H]2[CH][C@@H]1[CH]2)([C][O])([C][O])[C][O]	molecule ""Fe(C4H4)(CO)3"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,ED14, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C14H13O2P.Ni.H/c15-14(16)11-17(12-7-3-1-4-8-12)13-9-5-2-6-10-13;;/h1-10H,11H2,(H,15,16);;/q;+1;/p-1
","c1c(cccc1)[P]1(CC(=O)O[NiH]1)c1ccccc1	molecule ""ED14"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Ketone
3,Fe(CO)2(NO)2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/2CO.Fe.2NO/c2*1-2;;2*1-2
","[Fe]([C][O])([C][O])([N][O])[N][O]	molecule ""Fe(CO)2(NO)2"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,MnCp(CO)3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C5H5.3CO.Mn/c1-2-4-5-3-1;3*1-2;/h1-5H;;;;
","[Mn]1([C@@H]2C=C[C@H]1[CH]2)([C][O])([C][O])[C][O]	molecule ""MnCp(CO)3"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Alkene
3,Fe(CO)3(tmm), Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C4H6.3CO.Fe/c1-4(2)3;3*1-2;/h1-3H2;;;;
","[Fe](C([CH2])([CH2])[CH2])([C][O])([C][O])[C][O]	molecule ""Fe(CO)3(tmm)"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,Mn(CO)5CN, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/CN.5CO.Mn/c6*1-2;
","[Mn](C#N)([C][O])([C][O])([C][O])([C][O])[C][O]	molecule ""Mn(CO)5CN"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Nitrile
3,Fe(C4H6)(CO)3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C4H6.3CO.Fe/c1-3-4-2;3*1-2;/h3-4H,1-2H2;;;;
","[C@@H](C=C)([CH2])[Fe]([C][O])([C][O])[C][O]	molecule ""Fe(C4H6)(CO)3"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Alkene
3,Cr(C6H6)(CO)3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C6H6.3CO.Cr/c1-2-4-6-5-3-1;3*1-2;/h1-6H;;;;
","[Cr]([C@@H]1[CH]C=CC=C1)([C][O])([C][O])[C][O]	molecule ""Cr(C6H6)(CO)3"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Alkene
3,c2h6, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8902344831213517,0.5557829071419922,0.8917863766047733,0.9483186798469162,0.8902344831213517,48.13917064666748,"InChI=1S/C2H6/c1-2/h1-2H3
","CC	molecule ""c2h6"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,ch4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8867496238762466,0.5899955972209596,0.8883232326336716,0.9466986396988548,0.8867496238762466,6.912801742553711,"InChI=1S/CH4/h1H4
","C	molecule ""ch4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,PR04, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C5H5.C4H4.CO.Co/c1-2-4-5-3-1;1-3-4-2;1-2;/h1-5H;1-4H;;
","[C@@H]1(C=CC=C1)[Co@]1(C=CC=C1)[C][O]	molecule ""PR04"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Alkene
3,Fe(CO)4(C2H4), Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C2H4.4CO.Fe/c5*1-2;/h1-2H2;;;;;
","[Fe](C[CH2])([C][O])([C][O])([C][O])[C][O]	molecule ""Fe(CO)4(C2H4)"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,tetrahedrane, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C4H4/c1-2-3(1)4(1)2/h1-4H/t1-,2+,3-,4+
","[C@@H]12[C@H]3[C@@H]1[C@@H]23	molecule ""tetrahedrane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,PR05, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/CHO.5CO.Mn/c6*1-2;/h1H;;;;;;
","[Mn]([C][O])([C][O])([C][O])([C][O])([C][O])C=O	molecule ""PR05"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Unknown
3,propene, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C3H6/c1-3-2/h3H,1H2,2H3
","CC=C	molecule ""propene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
3,Co(C3H5)(CO)3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C3H5.3CO.Co/c1-3-2;3*1-2;/h3H,1-2H2;;;;
","[Co](C([CH2])[CH2])([C][O])([C][O])[C][O]	molecule ""Co(C3H5)(CO)3"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,cyclopropane, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C3H6/c1-2-3-1/h1-3H2
","C1CC1	molecule ""cyclopropane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,ED04, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C5H5.2C2H2.Co/c1-2-4-5-3-1;2*1-2;/h1-5H;2*1-2H;
","C1=CC=C[CH]1.[Co](C=[CH])C=[CH]	molecule ""ED04"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Alkene
3,Fe(C2H4)(CO)4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C2H4.4CO.Fe/c5*1-2;/h1-2H2;;;;;
","[Fe](C[CH2])([C][O])([C][O])([C][O])[C][O]	molecule ""Fe(C2H4)(CO)4"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,propane, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C3H8/c1-3-2/h3H2,1-2H3
","CCC	molecule ""propane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,cyclobutene, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C4H6/c1-2-4-3-1/h1-2H,3-4H2
","C1=CCC1	molecule ""cyclobutene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
3,ED15, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/2C3H5.Ni/c2*1-3-2;/h2*3H,1-2H2;
","[Ni](C([CH2])[CH2])C([CH2])[CH2]	molecule ""ED15"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Unknown
3,Ni(C3H5)2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/2C3H5.Ni/c2*1-3-2;/h2*3H,1-2H2;
","[Ni](C([CH2])[CH2])C([CH2])[CH2]	molecule ""Ni(C3H5)2"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,n-butane, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C4H10/c1-3-4-2/h3-4H2,1-2H3
","CCCC	molecule ""n-butane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,cyclopropene, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8873931994646757,0.5596195357710074,0.8882787165539535,0.950634277797646,0.8873931994646757,55.60101270675659,"InChI=1S/C3H4/c1-2-3-1/h1-2H,3H2
","C1C=C1	molecule ""cyclopropene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
3,VCp(CO)4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C5H5.4CO.V/c1-2-4-5-3-1;4*1-2;/h1-5H;;;;;
","[V]([C@@H]1C=CC=C1)([C][O])([C][O])([C][O])[C][O]	molecule ""VCp(CO)4"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Alkene
3,oxetane, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C3H6O/c1-2-4-3-1/h1-3H2
","C1CCO1	molecule ""oxetane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Ether
3,cyclobutane, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C4H8/c1-2-4-3-1/h1-4H2
","C1CCC1	molecule ""cyclobutane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,n-pentane, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3
","C(CCC)C	molecule ""n-pentane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
3,c2h4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8855895254400079,0.5230099484064201,0.8888065469762515,0.9506152257876528,0.8855895254400079,24.13536477088928,"InChI=1S/C2H4/c1-2/h1-2H2
","C=C	molecule ""c2h4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
3,ch3nh2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.889028979981911,0.5805611514519246,0.8918953392880665,0.9592614171133392,0.889028979981911,35.60378813743591,"InChI=1S/CH5N/c1-2/h2H2,1H3
","CN	molecule ""ch3nh2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Amine
3,Mn(CO)4NO, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/4CO.Mn.NO/c4*1-2;;1-2
","[Mn]([N][O])([C][O])([C][O])([C][O])[C][O]	molecule ""Mn(CO)4NO"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,ethanol, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3
","OCC	molecule ""ethanol"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alcohol
3,cyclopentadiene, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C5H6/c1-2-4-5-3-1/h1-4H,5H2
","C1C=CC=C1	molecule ""cyclopentadiene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
3,Cr(NO)4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/Cr.4NO/c;4*1-2
","[Cr]([N][O])([N][O])([N][O])[N][O]	molecule ""Cr(NO)4"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
3,propyne, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.886544100928435,0.5670838620162586,0.8900058415777844,0.9499248340463808,0.886544100928435,49.53610730171204,"InChI=1S/C3H4/c1-3-2/h1H,2H3
","C#CC	molecule ""propyne"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkyne
3,PR14, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,,"InChI=1S/C14H13O2P.C8H13.Ni/c15-14(16)11-17(12-7-3-1-4-8-12)13-9-5-2-6-10-13;1-2-4-6-8-7-5-3-1;/h1-10H,11H2,(H,15,16);1-2,7H,3-6,8H2;/q;;+1/p-1
","c1c(cccc1)P(c1ccccc1)CC(=O)O[Ni]1[C@@H]2CCC[CH][C@H]1CC2	molecule ""PR14"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Ketone
