table_id,molecule,type_name,method,base,benchmark_metric,minao,1e,atom,huckel,vsap,time
3,methanol, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9009094070586862,0.6087483458044637,0.900557081724592,0.962888749959468,0.9009094070586862,25.465768814086914
3,thiophene, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,dithiotane, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,CoH(CO)4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,c2clh5, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,PhSH, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,nh3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8838351134050313,0.6266128743222981,0.8897010083308667,0.9741596473825151,0.8838351134050313,3.199176073074341
3,AcCl, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,c2h2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8799469766116921,0.5808610207982405,0.8841681716370472,0.9527737866096959,0.8799469766116921,7.569284200668335
3,ED40b, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,CuCN, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9516140152994742,0.6550430411681748,0.9532678321546357,0.9682343425597089,0.9516140152994742,25.72481918334961
3,acetic, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,ch2nh, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8838178479739588,0.5975040535362875,0.8875727385912549,0.9488985837186842,0.8838178479739588,15.404629707336426
3,c2clh3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9346276157301667,0.5427478444890926,0.936213765472044,0.9692921284917775,0.9346276157301667,51.311887979507446
3,n2h4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.88600723779465,0.5998565311313424,0.8905220966864469,0.972875580724267,0.88600723779465,27.13455557823181
3,c2h3f, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9140176393450985,0.6309931652309982,0.9150367732187422,0.9620199190396045,0.9140176393450985,35.080586194992065
3,dioxetane, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,cclh3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9448869570221341,0.5540469559937844,0.9451676466436715,0.9732223057336084,0.9448869570221341,15.70868730545044
3,ketene, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8993728780541209,0.631764539055723,0.9009574084289607,0.9528772962099026,0.8993728780541209,27.048266410827637
3,bh3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8771615367583299,0.6517343027909009,0.8702750364765692,0.9452048887392862,0.8771615367583299,2.907764196395874
3,TiCl2Me2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,ED02, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,c2clh, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9355104080217582,0.5585037655890398,0.9372224997752098,0.9706239261552803,0.9355104080217582,17.409977674484253
3,oxadiazole, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,formamide, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9031646062702249,0.6275979099692229,0.9049206715484028,0.9589759932145833,0.9031646062702249,38.83399844169617
3,clcn, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9351198338011668,0.5587299597637635,0.9375706706035606,0.962899819290747,0.9351198338011668,10.844931840896606
3,PhSeH, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,PR06, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,oxirene, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8925692093182428,0.6553408044946247,0.8924586189196262,0.95177559827206,0.8925692093182428,23.711430311203003
3,ocs, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9341302242811839,0.5400762200563595,0.9356468761979608,0.9683195156056988,0.9341302242811839,10.894744157791138
3,Zn(CH3)2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,CuMe, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9606768787209395,0.6713847930262745,0.9613212719276701,0.9809509419367819,0.9606768787209395,51.131401777267456
3,PR01, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,ch3f, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9215978641495693,0.6376206704793873,0.9205120647424224,0.9643201663338142,0.9215978641495693,15.672910451889038
3,ch2clf, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9504365969286298,0.5506355418865265,0.9502639287878109,0.9767953943245684,0.9504365969286298,33.229395389556885
3,Cr(CO)6, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,dioxetan2one, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,clcof, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.948887887831542,0.5847214028384803,0.9493303370545509,0.9754759025323307,0.948887887831542,36.050610303878784
3,cs2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9452467363684728,0.6482074237461779,0.9476008856522543,0.9716386229720357,0.9452467363684728,10.640878438949585
3,cs, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9267205845167863,0.6014694921596869,0.9294524781099106,0.9759467312718676,0.9267205845167863,2.2052390575408936
3,ccl2h2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9586832435067284,0.6149176893660682,0.959114281622418,0.9795152354360743,0.9586832435067284,38.117854595184326
3,cis-c2f2cl2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,trans-c2f2cl2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,glyoxal, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9032133481597879,0.6757127892830359,0.9031808410987877,0.9487969389377064,0.9032133481597879,58.68837070465088
3,clno, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9343967187081603,0.5427711376152787,0.936205535633169,0.9773396172413008,0.9343967187081603,11.516315460205078
3,p4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.945542078820934,0.7172341243049966,0.9457743962119287,0.9591668314828027,0.945542078820934,47.91917896270752
3,hccf, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9117783316907894,0.6727774380077557,0.9127589294874932,0.9637231211156754,0.9117783316907894,13.01296353340149
3,c2cl2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9523192995818792,0.6055179159092382,0.953297959065622,0.9799044505500661,0.9523192995818792,31.17806625366211
3,ccl2o, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9558063306139831,0.5797353235489121,0.9566741034357874,0.9774286263345776,0.9558063306139831,42.6569447517395
3,formic-anhydride, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,dioxirane, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8989949920937749,0.6584169143515699,0.8983126218701197,0.964778444809543,0.8989949920937749,26.593395233154297
3,h2co, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8989634923980331,0.6283018666307943,0.8981772059436489,0.9484556752191372,0.8989634923980331,7.463453769683838
3,nh2oh, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8944105022833413,0.6297825735528376,0.8966026218778836,0.9774530429863181,0.8944105022833413,14.599454879760742
3,cf2cl2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,ED01, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,nh2cl, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.939305579288069,0.5518803018133424,0.9414457598627939,0.9851609873179409,0.939305579288069,10.079973459243774
3,ccl3h, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,hnc, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8808053310324147,0.629736252435226,0.8847534385087333,0.9593981117908335,0.8808053310324147,4.288351535797119
3,hnnn, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8888077119426756,0.6124189304310178,0.8936328860598511,0.9645643904141109,0.8888077119426756,13.598783493041992
3,TiCl3Me, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,CrO2Cl2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,formic, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9107251926233155,0.6856204970425888,0.910536064386158,0.9635273116003024,0.9107251926233155,28.895512104034424
3,nccn, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8828714722859896,0.6732090938527164,0.8872350734100546,0.9345243215438456,0.8828714722859896,21.159181356430054
3,c2cl4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,t-hcoh, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8888897671756429,0.6399795185195509,0.8887127578802112,0.9699196632139422,0.8888897671756429,7.351667165756226
3,sio, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9240137890815554,0.701984999756434,0.9225732675012442,0.9825361553115578,0.9240137890815554,2.001333236694336
3,s2o, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9427030521462523,0.6109703276301082,0.943503127419943,0.9394414947969043,0.9427030521462523,10.544910430908203
3,t-n2h2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8778268923438549,0.5575533506052904,0.882904017191304,0.8535422602804705,0.8778268923438549,7.223989725112915
3,honc, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8931264140322296,0.6721362665352922,0.8954939687576903,0.9684503425744245,0.8931264140322296,14.551013946533203
3,c-hcoh, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8890537474465754,0.6380584051131096,0.8889657071006477,0.9758057660590036,0.8890537474465754,7.46160101890564
3,hcno, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8996886563439971,0.6615951427689607,0.9009689540541258,0.9565234272995842,0.8996886563439971,15.35537314414978
3,hnco, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.902796340067461,0.6552668813077561,0.9052911864227285,0.9602267804811654,0.902796340067461,13.433315992355347
3,Ni(CO)4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,PR03, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,c-n2h2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8779761909322025,0.5554404400980946,0.8832277493475923,0.9752433998334871,0.8779761909322025,8.748143434524536
3,c2cl6, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,CrO2(NO3)2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,hcn, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8792499402977865,0.6292457285811444,0.8833616360791,0.9357202459118743,0.8792499402977865,3.553502082824707
3,ccl4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,Ni(PH3)2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,h2o, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9065055034712343,0.6736885035383292,0.9064416138606779,0.9883134971084603,0.9065055034712343,1.6477115154266357
3,ccl2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9573170713517184,0.6465517612383576,0.9586298524196012,0.9863532264010908,0.9573170713517184,12.612838506698608
3,si2h6, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,hocn, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8960130095959887,0.6784892444418852,0.8987170344986007,0.9532040927209611,0.8960130095959887,15.15016484260559
3,fccf, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9256791684142504,0.7095048700975822,0.924882854377803,0.9719805896841672,0.9256791684142504,24.840476036071777
3,ch2-sing, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8397770927924556,0.5021102916697191,0.8406945049754265,0.9657047176678251,0.8397770927924556,1.3915643692016602
3,ch2f2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9371275723147452,0.6787073048362413,0.9358395750425764,0.9721657953813317,0.9371275723147452,24.39144015312195
3,MnO3F, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,c2f4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,ED03, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,c2f6, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,sih4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9330072819119408,0.5755922803834137,0.932338725500184,0.9794977266674374,0.9330072819119408,9.075568437576294
3,n2o4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,hcof, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9255260665475435,0.7059483474050897,0.9247743711807008,0.9641907191681724,0.9255260665475435,19.10140562057495
3,nh2f, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9132625567899636,0.6587170662751807,0.9150358843711545,0.9779375284442078,0.9132625567899636,9.13011884689331
3,VOCl3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,t-hono, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9010349787021544,0.6016174163238136,0.9029308932792951,0.9705860187758754,0.9010349787021544,17.063195943832397
3,hoclo, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9336010559843942,0.5379659323375425,0.9347652367891963,0.9851347725941842,0.9336010559843942,19.211834192276
3,hocl, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9441256703566344,0.5497652797093361,0.9447797727195794,0.9935988899949764,0.9441256703566344,4.711984634399414
3,TiCl4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,c-hono, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9017968168184808,0.6011552746894007,0.9037140663737938,0.9738096219638259,0.9017968168184808,15.943523406982422
3,ph3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9355612016660912,0.5867025326045413,0.9371883155413567,0.9858578846696767,0.9355612016660912,3.811077117919922
3,hooh, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9008154820328961,0.6507803630938463,0.9016161212552893,0.988659527459041,0.9008154820328961,8.994967699050903
3,hoclo2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9306458041712353,0.5684531015542175,0.9319581777733676,0.978952971320305,0.9306458041712353,58.20268630981445
3,chf3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9463969112803736,0.7272769785196465,0.9455431047125671,0.9773746490233817,0.9463969112803736,47.136539936065674
3,n2o, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.900480140931369,0.6704192083900266,0.9035832845378479,0.9674632110731637,0.900480140931369,9.580591678619385
3,co2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9135105783305019,0.722526424164435,0.9133370918501993,0.9623822007185869,0.9135105783305019,7.629608154296875
3,hclo4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,f2co, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.938143563400103,0.7045018258873491,0.937867657135918,0.9728339810654995,0.938143563400103,24.547901391983032
3,sih3f, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9436885008101442,0.6655722404623153,0.9421669874330489,0.9850999690677766,0.9436885008101442,15.484589338302612
3,hno, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8884851876264566,0.6455433397295134,0.8907222845846208,0.9674473107275844,0.8884851876264566,4.316303730010986
3,so2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9293670286255129,0.5326698442528274,0.9303154628637865,0.9787254240149504,0.9293670286255129,9.876018285751343
3,bhf2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9443849348499183,0.7146125439641225,0.9405832999044516,0.9807379875811923,0.9443849348499183,18.717130422592163
3,alf, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9536534229925848,0.7784692720120236,0.9516565255053357,0.9928393717139123,0.9536534229925848,1.920396327972412
3,p2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9387534297470177,0.7020848244847642,0.9407229516332699,0.9283346773985424,0.9387534297470177,2.2964119911193848
3,cf4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9522117557893481,0.6624291592466648,0.951943663420442,0.9812447335596814,0.9522117557893481,54.54996061325073
3,co, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8951789172588757,0.6654837617645688,0.8936697679544,0.9644167987111122,0.8951789172588757,1.6058051586151123
3,Ni(PF3)4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,n2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8796853703834067,0.6003387929333973,0.8837592222607347,0.8452010904463775,0.8796853703834067,1.4536945819854736
3,fno, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9157110216470179,0.6641603289960292,0.9172365763490488,0.9725342625781233,0.9157110216470179,10.454629898071289
3,alcl3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9755992186611191,0.70604436766005,0.9742507089456782,0.9936553509518684,0.9755992186611191,44.30513906478882
3,sf6, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,bf3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9506509231326429,0.7534835218625954,0.9475609952906849,0.9857966255711909,0.9506509231326429,37.8562068939209
3,so3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9327883473859941,0.5465568864773316,0.9341025539737506,0.9794606021921378,0.9327883473859941,31.485695362091064
3,h2s, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9489681673373398,0.6029450176424334,0.9502080401330917,0.9911925004433696,0.9489681673373398,2.2262766361236572
3,pf3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9521535416317105,0.5823389564284763,0.9516019913582702,0.9899297983951465,0.9521535416317105,27.362164974212646
3,hof, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9180845361765605,0.68349512014187,0.9189793431677149,0.9891936805370639,0.9180845361765605,4.096640586853027
3,alcl, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9681825956814234,0.7136190074627571,0.9669866975012646,0.9937549908155193,0.9681825956814234,2.659440755844116
3,CrF6, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,alh3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9296027324547531,0.6277231067947153,0.9270317227864888,0.9847145744599273,0.9296027324547531,3.9584872722625732
3,cf2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9351094451249975,0.7190706332560068,0.934181118862258,0.9820273891725041,0.9351094451249975,8.201115608215332
3,VOF3, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,bf, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9312002656469146,0.7005515926568592,0.9272264698126147,0.9810301997505955,0.9312002656469146,1.6481316089630127
3,CrO2F2, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,pf5, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,VF5, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
3,bh, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.8508363110291454,0.5184081595730984,0.8469825036416158,0.9651447114455647,0.8508363110291454,0.5798187255859375
3,sif4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9572341135748674,0.578703686465895,0.9554770225906388,0.991669905885613,0.9572341135748674,58.13226270675659
3,hf, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9441364817119584,0.7240292570782203,0.9431361829773662,0.993674185427977,0.9441364817119584,0.7499487400054932
3,clf, Neutral singlet molecules,HF,aug-pcseg-2,f-score,0.9557157819364578,0.5506314447398113,0.9563229117548828,0.9961864355639991,0.9557157819364578,2.3790621757507324
3,TiF4, Neutral singlet molecules,HF,aug-pcseg-2,f-score,,,,,,
